2012-01-13,12422.05957
2012-01-12,12471.019531
2012-01-11,12449.450195
2012-01-10,12462.469727
2012-01-09,12392.69043
2012-01-06,12359.919922
2012-01-05,12415.700195
2012-01-04,12418.419922
2012-01-03,12397.379883
2011-12-30,12217.55957
2011-12-29,12287.040039
2011-12-28,12151.410156
2011-12-27,12291.349609
2011-12-23,12294.00
2011-12-22,12169.650391
2011-12-21,12107.740234
2011-12-20,12103.580078
2011-12-19,11766.259766
2011-12-16,11866.389648
2011-12-15,11868.80957
2011-12-14,11823.480469
2011-12-13,11954.94043
2011-12-12,12021.389648
2011-12-09,12184.259766
2011-12-08,11997.700195
2011-12-07,12196.370117
2011-12-06,12150.129883
2011-12-05,12097.830078
2011-12-02,12019.419922
2011-12-01,12020.030273
2011-11-30,12045.679688
2011-11-29,11555.629883
2011-11-28,11523.009766
2011-11-25,11231.650391
2011-11-23,11257.549805
2011-11-22,11493.719727
2011-11-21,11547.30957
2011-11-18,11796.160156
2011-11-17,11770.730469
2011-11-16,11905.589844
2011-11-15,12096.160156
2011-11-14,12078.980469
2011-11-11,12153.679688
2011-11-10,11893.860352
2011-11-09,11780.94043
2011-11-08,12170.179688
2011-11-07,12068.389648
2011-11-04,11983.240234
2011-11-03,12044.469727
2011-11-02,11836.040039
2011-11-01,11657.959961
2011-10-31,11955.009766
2011-10-28,12231.110352
2011-10-27,12208.549805
2011-10-26,11869.040039
2011-10-25,11706.620117
2011-10-24,11913.620117
2011-10-21,11808.790039
2011-10-20,11541.780273
2011-10-19,11504.620117
2011-10-18,11577.049805
2011-10-17,11397.00
2011-10-14,11644.490234
2011-10-13,11478.129883
2011-10-12,11518.849609
2011-10-11,11416.299805
2011-10-10,11433.179688
2011-10-07,11103.120117
2011-10-06,11123.330078
2011-10-05,10939.950195
2011-10-04,10808.709961
2011-10-03,10655.299805
2011-09-30,10913.379883
2011-09-29,11153.980469
2011-09-28,11010.900391
2011-09-27,11190.69043
2011-09-26,11043.860352
2011-09-23,10771.480469
2011-09-22,10733.830078
2011-09-21,11124.839844
2011-09-20,11408.660156
2011-09-19,11401.009766
2011-09-16,11509.089844
2011-09-15,11433.179688
2011-09-14,11246.730469
2011-09-13,11105.849609
2011-09-12,11061.120117
2011-09-09,10992.129883
2011-09-08,11295.80957
2011-09-07,11414.860352
2011-09-06,11139.299805
2011-09-02,11240.259766
2011-09-01,11493.570312
2011-08-31,11613.530273
2011-08-30,11559.950195
2011-08-29,11539.25
2011-08-26,11284.540039
2011-08-25,11149.820312
2011-08-24,11320.709961
2011-08-23,11176.759766
2011-08-22,10854.650391
2011-08-19,10817.650391
2011-08-18,10990.580078
2011-08-17,11410.209961
2011-08-16,11405.929688
2011-08-15,11482.900391
2011-08-12,11269.019531
2011-08-11,11143.30957
2011-08-10,10719.94043
2011-08-09,11239.769531
2011-08-08,10809.849609
2011-08-05,11444.610352
2011-08-04,11383.679688
2011-08-03,11896.44043
2011-08-02,11866.620117
2011-08-01,12132.490234
2011-07-29,12143.240234
2011-07-28,12240.110352
2011-07-27,12302.549805
2011-07-26,12501.299805
2011-07-25,12592.799805
2011-07-22,12681.160156
2011-07-21,12724.410156
2011-07-20,12571.910156
2011-07-19,12587.419922
2011-07-18,12385.160156
2011-07-15,12479.730469
2011-07-14,12437.120117
2011-07-13,12491.610352
2011-07-12,12446.879883
2011-07-11,12505.759766
2011-07-08,12657.200195
