2013-04-04,98,-40
2013-04-03,99,-39
2013-04-02,95,-38
2013-04-01,96,-37
2013-03-28,98,-33
2013-03-27,99,-32
2013-03-26,88,-31
2013-03-25,89,-30
2013-03-22,92,-27
2013-03-21,93,-26
2013-03-20,94,-25
2013-03-19,95,-24
2013-03-18,96,-23
2013-03-15,99,-20
2013-03-14,99,-19
2013-03-13,99,-18
2013-03-12,99,-17
2013-03-11,97,-16
2013-03-08,99,-13
2013-03-07,99,-12
2013-03-06,99,-11
2013-03-05,99,-10
2013-03-04,97,-9
2013-03-01,98,-6
2013-02-28,99,-5
2013-02-27,92,-4
2013-02-26,93,-3
2013-02-25,94,-2
2013-02-22,97,1
2013-02-21,98,2
2013-02-20,99,3
2013-02-19,93,4
2013-02-15,97,8
2013-02-14,98,9
2013-02-13,99,10
2013-02-12,89,11
2013-02-11,90,12
2013-02-08,93,15
2013-02-07,94,16
2013-02-06,95,17
2013-02-05,96,18
2013-02-04,97,19
2013-02-01,97,22
2013-01-31,98,23
2013-01-30,99,24
2013-01-29,96,25
2013-01-28,97,26
2013-01-25,99,29
2013-01-24,99,30
2013-01-23,99,31
2013-01-22,96,32
2013-01-18,-5,36
2013-01-17,-4,37
2013-01-16,-3,38
2013-01-15,-2,39
2013-01-14,-1,40
2013-01-11,2,43
2013-01-10,3,44
2013-01-09,4,45
2013-01-08,5,46
2013-01-07,6,47
2013-01-04,9,50
2013-01-03,10,51
2013-01-02,11,52
2012-12-31,13,54
2012-12-28,16,57
2012-12-27,17,58
2012-12-26,18,59
2012-12-24,20,61
2012-12-21,23,64
2012-12-20,24,65
2012-12-19,25,66
2012-12-18,26,67
2012-12-17,27,68
2012-12-14,30,71
2012-12-13,31,72
2012-12-12,32,73
2012-12-11,33,74
2012-12-10,34,75
2012-12-07,37,78
2012-12-06,38,79
2012-12-05,39,80
2012-12-04,40,81
2012-12-03,41,82
2012-11-30,44,85
2012-11-29,45,86
2012-11-28,46,87
2012-11-27,47,88
2012-11-26,48,89
2012-11-23,51,92
2012-11-21,53,94
2012-11-20,54,95
2012-11-19,55,-46
2012-11-16,58,-44
2012-11-15,59,-43
2012-11-14,60,-42
2012-11-13,61,-41
2012-11-12,62,-40
2012-11-09,65,-37
2012-11-08,66,-36
2012-11-07,67,-35
2012-11-06,68,-46
2012-11-05,69,-45
2012-11-02,72,-44
2012-11-01,73,-43
2012-10-31,74,-42
2012-10-26,79,-37
2012-10-25,80,-42
2012-10-24,81,-42
2012-10-23,82,-41
2012-10-22,83,-40
2012-10-19,86,-37
2012-10-18,87,-36
2012-10-17,88,-35
2012-10-16,89,-34
2012-10-15,90,-33
2012-10-12,93,-30
2012-10-11,94,-29
2012-10-10,95,-28
2012-10-09,96,-27
2012-10-08,97,-26
2012-10-05,85,-23
2012-10-04,86,-22
2012-10-03,87,-21
2012-10-02,88,-20
2012-10-01,89,-19
2012-09-28,92,-16
2012-09-27,93,-15
2012-09-26,94,-14
2012-09-25,95,-13
2012-09-24,96,-12
2012-09-21,99,-9
2012-09-20,94,-8
2012-09-19,95,-7
2012-09-18,96,-6
2012-09-17,97,-5
2012-09-14,99,-2
2012-09-13,99,-1
2012-09-12,99,0
2012-09-11,96,1
2012-09-10,97,2
2012-09-07,99,5
2012-09-06,-28,6
2012-09-05,-27,7
2012-09-04,-26,8
2012-08-31,-22,12
2012-08-30,-21,13
2012-08-29,-20,14
2012-08-28,-19,15
2012-08-27,-18,16
2012-08-24,-15,19
2012-08-23,-14,20
2012-08-22,-13,21
2012-08-21,-12,22
2012-08-20,-11,23
2012-08-17,-8,26
2012-08-16,-7,27
2012-08-15,-6,28
2012-08-14,-5,29
2012-08-13,-4,30
2012-08-10,-1,33
2012-08-09,0,34
2012-08-08,1,35
2012-08-07,2,36
2012-08-06,3,37
2012-08-03,6,40
2012-08-02,7,41
2012-08-01,8,42
2012-07-31,9,43
2012-07-30,10,44
2012-07-27,13,47
2012-07-26,14,48
2012-07-25,15,49
2012-07-24,16,50
2012-07-23,17,51
2012-07-20,20,54
2012-07-19,21,55
2012-07-18,22,56
2012-07-17,23,57
2012-07-16,24,58
2012-07-13,27,61
2012-07-12,28,62
2012-07-11,29,63
2012-07-10,30,64
2012-07-09,31,65
2012-07-06,34,68
2012-07-05,35,69
2012-07-03,37,71
2012-07-02,38,72
2012-06-29,41,75
2012-06-28,42,76
2012-06-27,43,77
2012-06-26,44,78
2012-06-25,45,79
2012-06-22,48,82
2012-06-21,49,83
2012-06-20,50,84
2012-06-19,51,85
2012-06-18,52,86
2012-06-15,55,89
2012-06-14,56,90
2012-06-13,57,91
2012-06-12,58,92
2012-06-11,59,93
2012-06-08,62,96
2012-06-07,63,97
2012-06-06,64,98
2012-06-05,65,99
2012-06-04,66,97
2012-06-01,69,86
2012-05-31,70,-46
2012-05-30,71,-45
2012-05-29,72,-44
2012-05-25,76,-40
2012-05-24,77,-46
2012-05-23,78,-45
2012-05-22,79,-46
2012-05-21,80,-45
2012-05-18,83,-42
2012-05-17,84,-41
2012-05-16,85,-47
2012-05-15,86,-47
2012-05-14,87,-47
2012-05-11,90,-44
2012-05-10,91,-43
2012-05-09,92,-42
2012-05-08,93,-41
2012-05-07,94,-40
2012-05-04,97,-37
2012-05-03,98,-36
2012-05-02,99,-35
2012-05-01,71,-34
2012-04-30,72,-33
2012-04-27,75,-30
2012-04-26,76,-29
2012-04-25,77,-28
2012-04-24,78,-47
2012-04-23,79,-47
2012-04-20,82,-47
2012-04-19,83,-46
2012-04-18,84,-45
2012-04-17,85,-44
2012-04-16,86,-43
2012-04-13,89,-40
2012-04-12,90,-39
2012-04-11,91,-38
2012-04-10,92,-37
